NovelId,SentenceId,Emotion,Text
154,17,Happiness,"Every time I fly up in the air, he puts his head out of the nest, and says, 'Will you?' and I have said, 'Yes,' to myself silently, and that is as good as being half engaged; but I will promise never to forget you."""
154,18,Anger,"""Much good that will be to me,"" said the top; and they spoke to each other no more."
154,19,Neutral,Next day the ball was taken out by the boy.
154,20,Neutral,"The top saw it flying high in the air, like a bird, till it would go quite out of sight."
154,21,Neutral,"Each time it came back, as it touched the earth, it gave a higher leap than before, either because it longed to fly upwards, or from having a Spanish cork in its body."
154,22,Surprise,"But the ninth time it rose in the air, it remained away, and did not return."
154,23,Sadness,"The boy searched everywhere for it, but he searched in vain, for it could not be found; it was gone."
154,24,Sadness,"""I know very well where she is,"" sighed the top; ""she is in the swallow's nest, and has married the swallow."""
154,25,Sadness,"The more the top thought of this, the more he longed for the ball."
154,26,Neutral,"His love increased the more, just because he could not get her; and that she should have been won by another, was the worst of all."
154,27,Neutral,"The top still twirled about and hummed, but he continued to think of the ball; and the more he thought of her, the more beautiful she seemed to his fancy."
154,28,Neutral,"Thus several years passed by, and his love became quite old."
154,29,Neutral,"The top, also, was no longer young; but there came a day when he looked handsomer than ever; for he was gilded all over."
154,30,Neutral,"He was now a golden top, and whirled and danced about till he hummed quite loud, and was something worth looking at; but one day he leaped too high, and then he, also, was gone."
154,31,Neutral,"They searched everywhere, even in the cellar, but he was nowhere to be found."
154,32,Neutral,Where could he be?
154,33,Neutral,"He had jumped into the dust-bin, where all sorts of rubbish were lying: cabbage-stalks, dust, and rain-droppings that had fallen down from the gutter under the roof."
154,34,Happiness,"""Now I am in a nice place,"" said he; ""my gilding will soon be washed off here."
154,35,Surprise,"Oh dear, what a set of rabble I have got amongst!"""
154,36,Neutral,"And then he glanced at a curious round thing like an old apple, which lay near a long, leafless cabbage-stalk."
154,37,Neutral,"It was, however, not an apple, but an old ball, which had lain for years in the gutter, and was soaked through with water."
154,38,Surprise,"""Thank goodness, here comes one of my own class, with whom I can talk,"" said the ball, examining the gilded top."
154,39,Neutral,"""I am made of morocco,"" she said."
154,40,Neutral,"""I was sewn together by a young lady, and I have a Spanish cork in my body; but no one would think it, to look at me now."
154,41,Neutral,"I was once engaged to a swallow; but I fell in here from the gutter under the roof, and I have lain here more than five years, and have been thoroughly drenched."
154,42,Neutral,"Believe me, it is a long time for a young maiden."""
154,43,Neutral,"The top said nothing, but he thought of his old love; and the more she said, the more clear it became to him that this was the same ball."
154,44,Neutral,The servant then came to clean out the dust-bin.
154,45,Surprise,"""Ah,"" she exclaimed, ""here is a gilt top."""
154,46,Neutral,"So the top was brought again to notice and honor, but nothing more was heard of the little ball."
154,47,Neutral,He spoke not a word about his old love; for that soon died away.
154,48,Neutral,"When the beloved object has lain for five years in a gutter, and has been drenched through, no one cares to know her again on meeting her in a dust-bin."
155,0,Neutral,"IT was lovely summer weather in the country, and the golden corn, the green oats, and the haystacks piled up in the meadows looked beautiful."
155,1,Neutral,"The stork walking about on his long red legs chattered in the Egyptian language, which he had learnt from his mother."
155,2,Neutral,"The corn-fields and meadows were surrounded by large forests, in the midst of which were deep pools."
155,3,Neutral,"It was, indeed, delightful to walk about in the country."
155,4,Neutral,"In a sunny spot stood a pleasant old farm-house close by a deep river, and from the house down to the water side grew great burdock leaves, so high, that under the tallest of them a little child could stand upright."
155,5,Neutral,The spot was as wild as the centre of a thick wood.
155,6,Sadness,"In this snug retreat sat a duck on her nest, watching for her young brood to hatch; she was beginning to get tired of her task, for the little ones were a long time coming out of their shells, and she seldom had any visitors."
155,7,Neutral,"The other ducks liked much better to swim about in the river than to climb the slippery banks, and sit under a burdock leaf, to have a gossip with her."
155,8,Neutral,"At length one shell cracked, and then another, and from each egg came a living creature that lifted its head and cried, ""Peep, peep."""
155,9,Neutral,"""Quack, quack,"" said the mother, and then they all quacked as well as they could, and looked about them on every side at the large green leaves."
155,10,Neutral,"Their mother allowed them to look as much as they liked, because green is good for the eyes."
155,11,Happiness,"""How large the world is,"" said the young ducks, when they found how much more room they now had than while they were inside the egg-shell."
155,12,Neutral,"""Do you imagine this is the whole world?"" asked the mother; ""Wait till you have seen the garden; it stretches far beyond that to the parson's field, but I have never ventured to such a distance."
155,13,Neutral,"Are you all out?"" she continued, rising; ""No, I declare, the largest egg lies there still."
155,14,Sadness,"I wonder how long this is to last, I am quite tired of it;"" and she seated herself again on the nest."
155,15,Neutral,"""Well, how are you getting on?"" asked an old duck, who paid her a visit."
155,16,Anger,"""One egg is not hatched yet,"" said the duck, ""it will not break."
155,17,Happiness,"But just look at all the others, are they not the prettiest little ducklings you ever saw?"
155,18,Neutral,"They are the image of their father, who is so unkind, he never comes to see."""
155,19,Neutral,"""Let me see the egg that will not break,"" said the duck; ""I have no doubt it is a turkey's egg."
155,20,Neutral,"I was persuaded to hatch some once, and after all my care and trouble with the young ones, they were afraid of the water."
